gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,score_mean,score_max,score_min,score_std,total_assessments,is_banked_mean,reg_mean,reg_min,unreg_count,clicks_total,vle_mean,vle_max,vle_min,vle_activity_range,engagement_score
M,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,68.0,82.0,54.0,16.165807537309522,4.0,0.5,-101.5,-150.0,2,726.0,19.517906336088153,85.0,-18.0,103.0,49368.0
F,South Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,-49.0,-49.0,0,0.0,0.0,0.0,0.0,0.0,0.0
M,South West Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass,89.22222222222223,100.0,72.0,12.940032629187783,9.0,0.0,-47.0,-47.0,0,909.0,119.67326732673267,240.0,-8.0,248.0,81103.0
M,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-58.0,-58.0,1,0.0,0.0,0.0,0.0,0.0,0.0
M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,Fail,58.888888888888886,92.0,33.0,18.148308767240852,9.0,0.0,-52.0,-52.0,0,250.0,123.608,240.0,-8.0,248.0,14722.22222222222
F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,100.0,100.0,100.0,0.0,1.0,0.0,-24.0,-24.0,1,22.0,0.18181818181818182,25.0,-7.0,32.0,2200.0
M,Ireland,Lower Than A Level,0,0-35,0,300,N,Distinction,83.0,85.0,80.0,2.1213203435596433,5.0,0.0,-53.0,-53.0,0,102.0,138.12745098039215,241.0,-4.0,245.0,8466.0
M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,210,N,Withdrawn,83.5,97.0,62.0,8.447700063546074,12.0,0.0,-84.5,-144.0,1,959.0,87.03023983315954,236.0,-18.0,254.0,80076.5
M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,66.22222222222223,78.0,53.0,9.23008366400026,9.0,0.0,-52.0,-52.0,0,411.0,79.33576642335767,237.0,-18.0,255.0,27217.333333333336
F,North Region,Post Graduate Qualification,0,0-35,0,90,N,Distinction,92.28571428571429,100.0,78.0,7.543524501502056,7.0,0.0,-108.0,-108.0,0,1216.0,99.70065789473684,258.0,-25.0,283.0,112219.42857142858
F,Ireland,Lower Than A Level,10-20,35-55,0,60,N,Pass,73.4,100.0,55.0,16.890825912311097,5.0,0.0,-5.0,-5.0,0,364.0,113.48076923076923,235.0,2.0,233.0,26717.600000000002
M,Ireland,HE Qualification,0,0-35,0,60,N,Withdrawn,92.0,92.0,92.0,0.0,1.0,0.0,-15.0,-15.0,1,181.0,11.69060773480663,102.0,-9.0,111.0,16652.0
F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail,70.0,70.0,70.0,0.0,1.0,0.0,-36.0,-36.0,0,28.0,8.0,28.0,-3.0,31.0,1960.0
M,South Region,HE Qualification,90-100%,35-55,1,150,N,Pass,73.8,94.0,41.0,23.073794659743335,10.0,0.5,-49.0,-64.0,1,369.0,73.23306233062331,177.0,-18.0,195.0,27232.2
M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,84.41666666666667,96.0,72.0,8.073056572590238,12.0,0.0,-25.0,-25.0,0,863.0,85.16570104287369,221.0,-18.0,239.0,72851.58333333334
M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Fail,80.0,90.0,72.0,9.16515138991168,3.0,0.0,-55.5,-59.0,0,96.0,9.729166666666666,32.0,-25.0,57.0,7680.0
F,Wales,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,-42.0,-42.0,0,69.0,8.26086956521739,36.0,-8.0,44.0,0.0
M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,-52.0,0,18.0,8.61111111111111,215.0,-16.0,231.0,0.0
F,South East Region,HE Qualification,20-30%,35-55,2,150,Y,Fail,69.66666666666667,77.0,63.0,7.023769168568494,3.0,0.0,-40.0,-40.0,0,491.0,98.86965376782078,234.0,-17.0,251.0,34206.333333333336
M,Wales,Lower Than A Level,20-30%,0-35,0,30,N,Pass,70.66666666666667,90.0,50.0,20.03330560175563,3.0,0.0,-36.0,-36.0,0,115.0,85.54782608695652,234.0,-5.0,239.0,8126.666666666667
F,South Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn,40.0,40.0,40.0,0.0,1.0,0.0,-162.0,-162.0,1,115.0,2.3217391304347825,50.0,-25.0,75.0,4600.0
M,West Midlands Region,A Level or Equivalent,0-10%,0-35,4,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-60.0,-60.0,1,0.0,0.0,0.0,0.0,0.0,0.0
F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-92.0,-92.0,1,0.0,0.0,0.0,0.0,0.0,0.0
M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,88.75,93.0,81.0,5.439056290693572,4.0,0.0,-129.0,-129.0,0,350.0,112.20285714285714,233.0,-3.0,236.0,31062.5
M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-107.0,-107.0,1,2.0,-11.0,-5.0,-17.0,12.0,0.0
M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,87.33333333333333,97.0,75.0,7.1393064768012975,12.0,0.0,-78.0,-78.0,0,745.0,109.7973154362416,221.0,-16.0,237.0,65063.33333333333
M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,80.33333333333333,100.0,70.0,17.039170558842745,3.0,0.0,-85.0,-85.0,1,100.0,11.75,63.0,-2.0,65.0,8033.333333333333
F,Scotland,HE Qualification,50-60%,0-35,0,60,Y,Pass,66.33333333333333,83.0,45.0,13.963154979076075,12.0,0.0,-67.0,-67.0,0,504.0,80.59920634920636,239.0,-18.0,257.0,33432.0
M,East Anglian Region,HE Qualification,20-30%,0-35,0,30,N,Distinction,95.6923076923077,100.0,89.0,3.4006032647315054,13.0,0.0,-85.5,-141.0,0,1713.0,127.45884413309983,264.0,-10.0,274.0,163920.9230769231
F,West Midlands Region,Lower Than A Level,20-30%,0-35,2,120,N,Pass,68.63636363636364,100.0,20.0,25.28348364950023,11.0,0.0,-143.0,-143.0,0,236.0,93.35593220338983,261.0,-5.0,266.0,16198.18181818182
F,West Midlands Region,Lower Than A Level,30-40%,0-35,1,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-103.0,-103.0,1,0.0,0.0,0.0,0.0,0.0,0.0
F,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-148.0,-148.0,1,0.0,0.0,0.0,0.0,0.0,0.0
F,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,84.57142857142857,100.0,61.0,16.164334637890736,7.0,0.0,-101.0,-101.0,0,84.0,101.53571428571429,218.0,6.0,212.0,7104.0
M,South Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,90.66666666666667,100.0,74.0,14.468356276140472,3.0,0.0,-15.0,-15.0,0,195.0,83.9025641025641,269.0,-10.0,279.0,17680.0
M,South Region,Lower Than A Level,50-60%,35-55,0,120,N,Pass,62.083333333333336,89.0,24.0,16.489436471617672,12.0,0.0,-54.0,-54.0,0,960.0,113.68645833333333,268.0,-17.0,285.0,59600.0
F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-122.0,-122.0,1,0.0,0.0,0.0,0.0,0.0,0.0
F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-92.0,-92.0,1,0.0,0.0,0.0,0.0,0.0,0.0
M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,82.58333333333333,95.0,72.0,7.191640770345594,12.0,0.0,-58.0,-58.0,0,990.0,122.48282828282828,267.0,-13.0,280.0,81757.5
M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,75.75,100.0,64.0,16.78044496827582,4.0,0.0,-52.0,-52.0,0,9.0,53.888888888888886,92.0,43.0,49.0,681.75
M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,63.0,76.0,50.0,18.384776310850235,2.0,0.0,-77.5,-113.0,1,146.0,18.39041095890411,184.0,-6.0,190.0,9198.0
M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,82.9090909090909,97.0,67.0,7.608607565836805,11.0,0.0,-78.0,-78.0,0,322.0,96.45962732919254,221.0,-18.0,239.0,26696.727272727272
M,West Midlands Region,A Level or Equivalent,0-10%,0-35,2,180,N,Pass,66.85714285714286,83.0,48.0,11.852265204432042,7.0,0.7142857142857143,101.0,101.0,0,79.0,153.9367088607595,222.0,102.0,120.0,5281.714285714286
M,West Midlands Region,HE Qualification,30-40%,35-55,0,120,N,Pass,90.76190476190476,100.0,68.0,9.50739060891453,21.0,0.0,-49.0,-49.0,0,1737.0,123.21358664363845,265.0,-18.0,283.0,157653.42857142858
M,North Region,Lower Than A Level,0,0-35,0,60,N,Withdrawn,63.5,65.0,62.0,2.1213203435596424,2.0,0.0,-87.0,-87.0,1,577.0,4.464471403812825,55.0,-18.0,73.0,36639.5
M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,41.0,41.0,41.0,0.0,1.0,0.0,-72.0,-72.0,0,35.0,35.91428571428571,53.0,6.0,47.0,1435.0
F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,59.25,82.0,40.0,12.849655106797085,12.0,0.0,-80.0,-80.0,0,607.0,80.166392092257,222.0,-18.0,240.0,35964.75
F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,31.0,54.0,1.0,27.184554438136374,3.0,0.0,-48.0,-48.0,1,117.0,64.44444444444444,150.0,-9.0,159.0,3627.0
M,South East Region,A Level or Equivalent,50-60%,35-55,2,150,N,Withdrawn,85.0,85.0,85.0,0.0,1.0,0.0,-89.5,-143.0,1,77.0,19.662337662337663,53.0,-18.0,71.0,6545.0
M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Distinction,92.16666666666667,100.0,82.0,5.7498353072593344,12.0,0.0,-53.0,-53.0,0,902.0,103.5509977827051,229.0,-12.0,241.0,83134.33333333334
M,Scotland,HE Qualification,0-10%,0-35,0,105,Y,Withdrawn,70.52631578947368,91.0,21.0,19.81404782542099,19.0,0.0,-32.0,-32.0,1,655.0,118.65038167938931,249.0,-18.0,267.0,46194.73684210527
M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,38.5,44.0,33.0,7.7781745930520225,2.0,0.0,-82.0,-82.0,0,80.0,22.15,194.0,-14.0,208.0,3080.0
M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,84.33333333333333,95.0,76.0,5.122736011393155,12.0,0.0,-81.0,-81.0,0,1162.0,88.61531841652324,236.0,-18.0,254.0,97995.33333333333
M,North Region,No Formal quals,0,0-35,1,90,N,Pass,79.16666666666667,97.0,56.0,10.802637163997021,12.0,0.0,-46.0,-46.0,0,565.0,124.2070796460177,264.0,-6.0,270.0,44729.16666666667
F,South West Region,HE Qualification,70-80%,35-55,0,60,N,Pass,86.57142857142857,99.0,69.0,9.571783930858844,7.0,0.0,-165.0,-165.0,0,1122.0,98.51069518716578,255.0,-18.0,273.0,97133.14285714286
F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,68.0,80.0,56.0,16.97056274847714,2.0,0.0,-150.0,-150.0,1,506.0,32.047430830039524,105.0,-15.0,120.0,34408.0
F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,88.0,100.0,65.0,12.68857754044952,9.0,0.0,-31.0,-31.0,0,348.0,90.09482758620689,257.0,-3.0,260.0,30624.0
M,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Pass,81.85714285714286,98.0,61.0,11.186726828829654,7.0,0.0,-23.0,-23.0,0,449.0,83.58574610244989,230.0,-15.0,245.0,36753.857142857145
F,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,60,N,Distinction,89.0,100.0,75.0,9.617692030835672,5.0,0.0,-114.0,-114.0,0,350.0,122.26285714285714,239.0,-9.0,248.0,31150.0
M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,64.78947368421052,88.0,44.0,14.961353724284374,19.0,0.0,-80.0,-165.0,1,998.0,95.35771543086172,246.0,-18.0,264.0,64659.8947368421
F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-11.0,0,0.0,0.0,0.0,0.0,0.0,0.0
M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,30,Y,Pass,84.4,98.0,76.0,9.316651759081694,5.0,0.0,-154.0,-154.0,0,511.0,105.17808219178082,230.0,-18.0,248.0,43128.4
M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,-137.0,-137.0,0,60.0,34.583333333333336,75.0,3.0,72.0,0.0
M,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,85.91666666666667,99.0,24.0,19.883562573293062,12.0,0.0,-24.0,-24.0,0,470.0,85.58510638297872,220.0,-18.0,238.0,40380.833333333336
F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,90.11111111111111,100.0,56.0,14.920157878223378,9.0,0.0,-137.0,-137.0,0,147.0,143.8095238095238,259.0,-8.0,267.0,13246.333333333334
M,North Region,A Level or Equivalent,0,35-55,0,120,N,Pass,87.375,100.0,56.0,14.188610455808098,16.0,0.0,-94.0,-101.0,0,1235.0,112.30202429149797,263.0,-18.0,281.0,107908.125
F,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,90.11111111111111,100.0,78.0,6.489307444643929,9.0,0.0,-51.0,-51.0,0,688.0,101.98982558139535,256.0,-18.0,274.0,61996.444444444445
F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,82.4,86.0,79.0,3.0495901363953815,5.0,0.0,-35.0,-35.0,0,977.0,112.26100307062435,266.0,-10.0,276.0,80504.8
F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,81.0,90.0,68.0,8.962886439832502,7.0,0.0,-35.0,-35.0,0,2146.0,114.52656104380242,258.0,-25.0,283.0,173826.0
M,Scotland,HE Qualification,40-50%,35-55,0,120,N,Distinction,94.22222222222223,100.0,86.0,5.262551134615649,9.0,0.0,-7.0,-7.0,0,1074.0,131.34264432029795,265.0,-5.0,270.0,101194.66666666667
M,Ireland,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,88.76923076923077,100.0,62.0,9.488184284974707,13.0,0.0,-78.0,-85.0,0,1603.0,100.0817217716781,264.0,-18.0,282.0,142297.07692307694
F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,61.4,100.0,48.0,21.766947420343534,5.0,0.0,-35.0,-35.0,0,68.0,133.89705882352942,201.0,18.0,183.0,4175.2
M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,73.6,80.0,66.0,5.594640292279746,5.0,0.0,-24.0,-24.0,1,427.0,29.26463700234192,100.0,-14.0,114.0,31427.199999999997
M,Scotland,Lower Than A Level,0-10%,0-35,1,120,N,Pass,58.0,88.0,1.0,33.741665637605976,5.0,0.0,-91.0,-91.0,0,80.0,131.7375,237.0,13.0,224.0,4640.0
M,South West Region,A Level or Equivalent,60-70%,35-55,1,130,N,Pass,87.21428571428571,100.0,62.0,11.067475366541869,14.0,0.0,-25.0,-25.0,0,1459.0,94.40164496230295,240.0,-16.0,256.0,127245.64285714286
F,South Region,HE Qualification,80-90%,35-55,1,150,N,Withdrawn,50.4,82.0,17.0,21.114653002798114,15.0,0.3333333333333333,-166.5,-237.0,2,512.0,64.73828125,173.0,-16.0,189.0,25804.8
M,Scotland,Lower Than A Level,20-30%,35-55,1,60,Y,Withdrawn,58.5,89.0,20.0,29.03446228191595,4.0,0.0,-10.0,-10.0,2,456.0,22.894736842105264,68.0,-10.0,78.0,26676.0
M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,90,Y,Withdrawn,52.0,54.0,50.0,2.8284271247461903,2.0,0.0,-72.0,-72.0,1,173.0,21.09248554913295,105.0,-17.0,122.0,8996.0
M,South Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,56.125,75.0,38.0,12.076393737961913,8.0,0.0,-123.0,-123.0,0,308.0,109.89285714285714,261.0,0.0,261.0,17286.5
M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,77.33333333333333,90.0,65.0,8.445906306213287,12.0,0.0,-136.0,-136.0,0,521.0,109.46641074856046,259.0,-16.0,275.0,40290.666666666664
F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,Y,Withdrawn,0.0,0.0,0.0,0.0,1.0,0.0,-29.0,-29.0,1,39.0,6.794871794871795,78.0,-8.0,86.0,0.0
F,North Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass,67.2,76.0,59.0,6.5345237010818185,5.0,0.0,-35.0,-35.0,0,291.0,69.98281786941581,196.0,-10.0,206.0,19555.2
M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,86.76923076923077,98.0,76.0,6.820970680602652,13.0,0.0,-88.0,-88.0,0,824.0,101.68932038834951,269.0,-9.0,278.0,71497.84615384616
M,Scotland,A Level or Equivalent,60-70%,0-35,0,30,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-43.0,-43.0,1,0.0,0.0,0.0,0.0,0.0,0.0
M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,90.66666666666667,100.0,78.0,6.3580061673642945,12.0,0.0,-53.0,-53.0,0,763.0,95.5045871559633,234.0,-17.0,251.0,69178.66666666667
M,West Midlands Region,A Level or Equivalent,20-30%,0-35,1,60,Y,Pass,76.85714285714286,96.0,48.0,15.377782365353935,7.0,0.0,-46.0,-46.0,0,309.0,99.98058252427184,240.0,-15.0,255.0,23748.857142857145
M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,Y,Withdrawn,42.0,52.0,31.0,11.045361017187261,4.0,0.0,-51.0,-51.0,1,559.0,87.83542039355993,240.0,-13.0,253.0,23478.0
F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,73.2,100.0,58.0,17.00588133558505,5.0,0.0,-136.0,-136.0,0,46.0,96.95652173913044,223.0,3.0,220.0,3367.2000000000003
F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,86.85714285714286,99.0,68.0,10.05698051817031,7.0,0.0,-127.0,-127.0,0,1008.0,132.69940476190476,260.0,-18.0,278.0,87552.0
M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,77.28571428571429,90.0,65.0,9.827076298239904,7.0,0.0,-153.0,-153.0,0,1333.0,128.29032258064515,262.0,-22.0,284.0,103021.85714285714
F,Yorkshire Region,Lower Than A Level,20-30%,0-35,1,120,N,Withdrawn,79.0,79.0,79.0,0.0,1.0,0.0,-62.0,-62.0,1,41.0,19.658536585365855,31.0,-13.0,44.0,3239.0
F,London Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,69.64285714285714,94.0,40.0,12.965084133680222,14.0,0.0,-68.0,-68.0,0,291.0,91.64604810996563,237.0,-16.0,253.0,20266.071428571428
M,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass,82.84615384615384,100.0,54.0,14.070336135798568,13.0,0.0,-56.5,-93.0,0,646.0,88.42414860681114,240.0,-15.0,255.0,53518.61538461538
F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,2,90,N,Withdrawn,0.0,0.0,0.0,0.0,1.0,0.0,-46.0,-53.0,2,56.0,3.0535714285714284,17.0,-14.0,31.0,0.0
M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,65.6,80.0,49.0,11.126544836560898,5.0,0.0,-65.0,-65.0,0,197.0,89.17766497461929,246.0,-10.0,256.0,12923.199999999999
F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Distinction,87.0,100.0,70.0,11.916375287812984,5.0,0.0,-29.0,-29.0,0,118.0,116.33898305084746,211.0,10.0,201.0,10266.0
M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,84.5,95.0,72.0,7.765307463326871,6.0,0.0,-54.0,-54.0,0,855.0,101.3812865497076,261.0,-18.0,279.0,72247.5
M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,86.14285714285714,99.0,54.0,11.288426437221943,21.0,0.0,-150.0,-155.0,0,2692.0,98.65081723625558,263.0,-18.0,281.0,231896.57142857142
M,South Region,Lower Than A Level,90-100%,0-35,0,150,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-136.0,-137.0,2,63.0,-0.8571428571428571,4.0,-17.0,21.0,0.0
M,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,54.0,66.0,11.0,24.052026941611388,5.0,0.0,-46.0,-46.0,0,243.0,127.16460905349794,241.0,-24.0,265.0,13122.0
M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,74.8,85.0,60.0,8.403702887550358,10.0,0.0,-157.0,-157.0,0,347.0,100.10662824207493,243.0,-6.0,249.0,25955.6
F,South West Region,Lower Than A Level,70-80%,0-35,1,120,N,Fail,60.666666666666664,67.0,55.0,6.027713773341707,3.0,0.0,-129.0,-129.0,0,59.0,17.033898305084747,52.0,-3.0,55.0,3579.333333333333
M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,90,N,Withdrawn,83.0,88.0,78.0,4.47213595499958,6.0,0.5,-81.33333333333333,-97.0,3,724.0,29.75,97.0,-18.0,115.0,60092.0
F,North Region,Lower Than A Level,0,0-35,0,30,N,Fail,85.35,100.0,67.0,10.03297195828781,20.0,0.0,-82.0,-85.0,0,926.0,103.44816414686825,241.0,-11.0,252.0,79034.09999999999
F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,92.8,100.0,80.0,7.114929530376407,10.0,0.0,-28.0,-28.0,0,457.0,79.0437636761488,234.0,-8.0,242.0,42409.6
F,London Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-117.0,-117.0,1,6.0,-7.0,1.0,-9.0,10.0,0.0
M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,69.25,88.0,59.0,13.450526631573451,4.0,0.0,-55.5,-64.0,1,363.0,76.9366391184573,227.0,-17.0,244.0,25137.75
M,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,79.5,100.0,58.0,22.590558499809905,4.0,0.0,-35.0,-35.0,0,123.0,55.24390243902439,193.0,-8.0,201.0,9778.5
F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,Y,Fail,62.77777777777778,80.0,20.0,20.99867720701579,9.0,0.0,-37.0,-37.0,0,211.0,93.03317535545024,268.0,-10.0,278.0,13246.111111111111
M,North Western Region,No Formal quals,0-10%,35-55,0,90,N,Withdrawn,60.0,60.0,60.0,0.0,1.0,0.0,-57.0,-57.0,1,120.0,12.783333333333333,37.0,-11.0,48.0,7200.0
M,Wales,A Level or Equivalent,70-80%,0-35,0,90,N,Fail,84.0,84.0,84.0,0.0,1.0,0.0,-32.0,-32.0,0,150.0,12.04,94.0,-12.0,106.0,12600.0
F,East Anglian Region,Lower Than A Level,10-20,35-55,0,30,N,Fail,45.0,45.0,45.0,0.0,1.0,0.0,-15.0,-15.0,0,14.0,23.285714285714285,44.0,0.0,44.0,630.0
M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,Y,Withdrawn,86.0,88.0,84.0,2.8284271247461903,2.0,0.0,-35.0,-35.0,1,172.0,31.377906976744185,94.0,4.0,90.0,14792.0
F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,96.7,100.0,87.0,4.831608887776871,10.0,0.0,-74.0,-74.0,0,371.0,111.1644204851752,230.0,-9.0,239.0,35875.700000000004
M,Scotland,HE Qualification,30-40%,0-35,0,120,Y,Withdrawn,66.0,66.0,66.0,0.0,1.0,0.0,-112.0,-112.0,1,109.0,14.889908256880734,63.0,-16.0,79.0,7194.0
F,South East Region,Lower Than A Level,40-50%,0-35,0,180,N,Pass,85.33333333333333,100.0,69.0,11.81101181101772,9.0,0.0,-46.0,-46.0,0,232.0,92.375,225.0,3.0,222.0,19797.333333333332
M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,-36.0,0,7.0,-11.285714285714286,-9.0,-17.0,8.0,0.0
M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,60.75,75.0,42.0,14.568802284333465,4.0,0.0,-56.0,-74.0,1,215.0,41.63720930232558,163.0,-8.0,171.0,13061.25
M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,63.125,90.0,28.0,23.697121585301694,8.0,0.0,-25.0,-25.0,1,319.0,55.893416927899686,177.0,-14.0,191.0,20136.875
F,East Midlands Region,HE Qualification,50-60%,35-55,0,60,N,Pass,90.28571428571429,100.0,73.0,8.032899384871724,14.0,0.0,-30.0,-30.0,0,1245.0,88.59277108433734,236.0,-16.0,252.0,112405.71428571429
M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,58.714285714285715,86.0,12.0,22.15132769567817,14.0,0.0,-51.5,-57.0,1,353.0,74.62322946175638,200.0,-17.0,217.0,20726.14285714286
M,South West Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,83.0,92.0,64.0,7.0581996159206,12.0,0.0,-102.0,-102.0,0,2010.0,100.88557213930348,233.0,-14.0,247.0,166830.0
M,East Midlands Region,HE Qualification,30-40%,0-35,0,60,N,Pass,65.3076923076923,90.0,40.0,18.935788934293246,13.0,0.0,-118.5,-178.0,0,1075.0,103.95720930232558,264.0,-5.0,269.0,70205.76923076923
F,North Region,Lower Than A Level,0,0-35,0,120,N,Pass,74.16666666666667,86.0,58.0,9.143634977735092,12.0,0.0,-46.0,-46.0,0,1044.0,125.6015325670498,225.0,-18.0,243.0,77430.0
F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,80.2,100.0,72.0,11.606032913963324,5.0,0.0,-157.0,-157.0,0,63.0,61.507936507936506,236.0,-9.0,245.0,5052.6
M,North Region,A Level or Equivalent,0,35-55,0,60,Y,Pass,83.61538461538461,100.0,66.0,10.226912710576128,13.0,0.0,-128.5,-129.0,0,743.0,103.26110363391655,255.0,-12.0,267.0,62126.230769230766
F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,40.6,60.0,1.0,24.099792530227308,5.0,0.0,-127.0,-127.0,0,209.0,121.98086124401914,237.0,-4.0,241.0,8485.4
F,Scotland,HE Qualification,50-60%,35-55,0,90,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-61.0,-61.0,1,29.0,-6.344827586206897,1.0,-18.0,19.0,0.0
F,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,41.666666666666664,65.0,1.0,35.345909711497505,3.0,0.0,-78.0,-78.0,0,114.0,56.05263157894737,261.0,-7.0,268.0,4750.0
